Frequency,Speech Rate,Pitch Variability,ZCR,RMS Energy,Temporal Centroid,Spectral Centroid,Spectral Bandwidth,Spectral Contrast,Spectral Flatness,MFCCs,Chroma Vector,HNR,Tonal Centroid,Outcome
1516.82,1520,981.82,0.068,0.1519,0.776,1438.6,1371.04,24.08,0.0001,-0.72,0.3886,-15.01,-0.0348,1
1531.14,172,128.08,0.008,0.2225,0.99,1196.29,1478.48,23.84,0.0001,-3.46,0.6426,-16.629,-0.0014,1
1597.39,2114,200.47,0.094,0.1036,0.664,1640.58,1440.93,27.54,0.0006,-24.9,0.288,-20.595,-0.0105,1
1329.11,1868,254.17,0.084,0.1384,0.997,1501.4,1506.65,24,0.0003,-13.63,0.3606,-19.04,-0.0258,1
1626.33,2003.5,636.55,0.09,0.1179,1.162,1719.72,1538.5,25.32,0.0004,-23.83,0.3333,-21.804,-0.0282,1
1255.15,1096.5,372.71,0.049,0.2012,0.935,1266.51,1341.16,25.51,0.0002,-3.7,0.2957,-17.358,0.0053,1
2536.26,4220,699.57,0.189,0.1234,0.745,2534.2,1410.6,26.19,0.0002,-23.99,0.291,-23.68,-0.0285,1
1757.56,2962,784.73,0.132,0.0934,0.764,1814.87,1415.63,25.45,0.0017,-23.68,0.3562,-22.774,0.0159,1
1742.05,2215,919.91,0.099,0.1773,0.804,1868.49,1637.51,27.03,0.0002,-6.59,0.3531,-19.385,-0.0085,1
2039.81,2500.5,572.03,0.112,0.1398,0.785,1977.11,1628.05,28.4,0.0005,-18.41,0.2945,-23.731,0.0007,1
1568.55,1529.5,583.86,0.067,0.2181,0.832,1533.83,1494.19,25.78,0.001,-4.35,0.3343,-21.593,0.0088,1
1568.09,2324.5,1379.15,0.103,0.159,0.846,1656.32,1407.08,23.07,0.0009,-4.04,0.3815,-18.692,-0.0193,1
1974.71,2540,878.47,0.113,0.1473,0.775,1964.17,1550.91,22.87,0.0011,-7.26,0.3942,-17.93,0.0201,1
2297.85,2805,309.16,0.125,0.0916,0.754,1980.2,1560.9,26.61,0.0004,-21.71,0.2728,-22.022,-0.0146,1
1671.87,2028.5,188.3,0.09,0.1507,0.849,1746.14,1645.24,26.74,0.0006,-19.03,0.3396,-18.223,0.0101,1
1389.6,419,183.86,0.019,0.1057,1.161,1227.34,1830.07,23.43,0.0002,-5.8,0.5203,-18.403,-0.0054,1
2212.28,3886.5,932.48,0.174,0.1099,0.495,2669.34,1610.43,27.33,0.0005,-24.72,0.311,-20.937,-0.0179,1
2471.83,4378.5,220.77,0.196,0.0945,0.599,2565.78,1746.46,26.21,0.0003,-23.15,0.3138,-22.047,-0.0356,1
3416,5222.5,994.24,0.234,0.1199,0.885,2931.17,1840.11,26.16,0.0004,-24.13,0.314,-23.477,0.0211,1
1380.71,2330,532.64,0.104,0.1425,0.893,1571.26,1401.58,25.5,0.0003,-22.91,0.3279,-20.562,-0.0144,1
2607.25,3064,560.59,0.136,0.14,0.736,2210.67,1637.3,26.93,0.0009,-24.5,0.2798,-19.793,-0.0025,1
1235.53,1261,412.65,0.056,0.1874,0.813,1329.29,1601.13,26.12,0.0003,-8.75,0.3307,-16.565,0.0307,1
2546.85,3169,388.54,0.141,0.0972,0.761,2402.86,1651,25.56,0.0004,-19.82,0.3289,-21.655,0.0088,1
2399.65,3101,1241.96,0.139,0.1711,0.842,2060.92,1589.59,23.85,0.0002,-2.94,0.444,-18.978,-0.0206,1
1607.83,1695,829.83,0.075,0.187,0.997,1664.25,1626.59,26.31,0.0005,-3.93,0.3245,-18.749,0.0179,1
1056.8,1168,400.95,0.052,0.1935,0.67,1275.1,1422.78,23.25,0.0002,-4.57,0.4182,-13.017,0.0057,1
1894.39,2352,632.39,0.105,0.1045,0.6,1904.06,1565.39,27.35,0.0002,-22.16,0.2561,-20.865,-0.0059,1
1715.13,2075.5,525.62,0.093,0.1621,0.993,1681.77,1510.38,25.2,0.0003,-19.63,0.337,-21.289,-0.0262,1
1654.53,2052.5,709.41,0.092,0.1156,0.565,1631.02,1295,26.86,0.0002,-25.36,0.3227,-21.928,0.0121,1
2249.89,2335,695.98,0.104,0.1191,0.886,1838.49,1480.76,26.67,0.0005,-21.12,0.2917,-19.063,-0.0059,1
1473.21,2261.5,833.84,0.101,0.1582,0.628,1613.11,1444.42,28.11,0.0001,-19.2,0.2618,-18.375,-0.0152,1
3229.44,4357,724.98,0.194,0.1463,0.636,2689.51,1748.28,26.46,0.0008,-21.48,0.3303,-23.224,-0.0173,1
1546.47,2715.5,713.87,0.122,0.1677,0.899,1644.32,1389.71,24.91,0.0002,-13.36,0.4041,-18.943,-0.0321,1
1265.88,1963.5,630.27,0.087,0.1759,0.854,1348.88,1256.79,24.98,0.0022,-9.71,0.3819,-17.354,-0.0177,1
2273.04,3230,1222.5,0.144,0.0954,1.12,2391.53,1750.48,24.86,0.0006,-11.24,0.3896,-21.392,-0.0215,1
1569.62,2252,709.44,0.101,0.1844,0.749,1648.39,1394.77,26.39,0.0002,-20.7,0.2791,-19.668,-0.0026,1
2334.32,2431,135.19,0.107,0.1704,1.007,1977.62,1668.85,26.45,0.0003,-23.78,0.2747,-19.819,0.0094,1
2368.07,2976,636.9,0.133,0.099,0.881,2188.44,1701.61,25.7,0.0006,-24.97,0.3397,-20.12,-0.0179,1
2571.08,3457.5,911.11,0.155,0.1453,0.701,2368.31,1972.9,25.24,0.0004,-4.75,0.3362,-18.12,0.0268,1
2027.39,3428.5,1078.91,0.153,0.1172,0.771,2186.44,1595.81,23.7,0.0007,-10.87,0.3781,-19.844,0.0052,1
1136.3,2157.5,716.36,0.097,0.1509,0.735,1405.86,1371.55,24.44,0.0002,-8.89,0.3558,-15.848,-0.0217,1
2167.61,3121,343.38,0.139,0.1011,0.855,2022.82,1491.5,24.84,0.0008,-27.82,0.3674,-22.553,0.0026,1
1638.9,2953,573.15,0.132,0.18,1.091,1945.53,1570.81,24.47,0.0003,-8.34,0.3842,-16.913,-0.0289,1
2122.83,2348,773.44,0.104,0.1445,0.907,1914.84,1607.12,27.29,0.0008,-17.86,0.2829,-20.316,-0.0153,1
2353.94,2766,142.96,0.122,0.1196,0.591,2156.59,1694.52,27.53,0.0002,-22.97,0.2666,-19.456,0.0114,1
1488.51,1918,454.77,0.086,0.1748,0.878,1453.27,1357.96,27.83,0.0002,-21.36,0.27,-19.471,-0.0372,1
2150.86,3873.5,498.06,0.173,0.1365,0.902,2274.02,1687.48,26.27,0.0003,-16.39,0.3224,-20.787,-0.0071,1
1732.36,2020.5,258.05,0.09,0.1846,0.851,1638.27,1360.4,25.17,0.0001,1.76,0.4002,-16.071,0.0194,1
3179.83,2965.5,1155.8,0.133,0.0883,0.337,2258.53,1550.96,23.13,0.0005,-13.94,0.4686,-17.825,0.0247,1
1307.92,1694,896.36,0.076,0.0858,1.128,1373.13,1161.02,23.79,0.0001,-10.09,0.4079,-16.89,-0.0415,1
2333.71,2925,198,0.131,0.1172,0.436,2013.7,1490.88,25.96,0.0004,-24.95,0.3163,-20.744,0.0144,1
1812.22,2285,228.78,0.102,0.1579,0.49,1834.42,1613.08,26.94,0.0002,-19.41,0.2974,-17.964,0.0466,1
1165.59,218,111.05,0.01,0.1899,0.929,1199.23,1702.94,22.74,0.0001,-0.1,0.5461,-15.158,0.0141,1
1693.57,2250.5,397.23,0.099,0.1595,0.789,1702.29,1418.17,26.36,0.0004,-19.84,0.2988,-21.935,0.0154,1
2392.39,2788.5,497.58,0.125,0.1104,0.538,2151.48,1730.07,27.1,0.0002,-20.77,0.2684,-21.822,0.0126,1
1424.11,2393.5,682.3,0.107,0.2643,0.888,1675.3,1539.29,26.38,0.0023,-12.27,0.2829,-25.639,0.0176,1
1369.03,2898.5,1233.04,0.13,0.2112,0.742,1748.59,1323.23,22.08,0.0003,-5.78,0.4616,-18.512,-0.0148,1
2027.61,3095.5,818.73,0.139,0.1193,0.758,2194.18,1613.44,27.67,0.0003,-26.74,0.2765,-22.264,0.0159,1
2223.13,3003.5,916.75,0.134,0.1086,0.992,2011.51,1452.27,26.1,0.0006,-23.64,0.3406,-20.83,-0.0134,1
1778.09,2074,1039.08,0.092,0.2199,1.211,1790.22,1510.19,22.59,0.0005,2.91,0.4949,-18.96,0.0049,1
1692.46,2757.5,374.83,0.123,0.1538,0.62,1811.5,1490.64,27.01,0.0001,-22.13,0.3139,-22.47,0.0048,1
2036.63,1937,901.24,0.087,0.2029,1.01,1702.06,1566.29,24.89,0.0002,-6.76,0.3775,-17.728,-0.0139,1
1637.68,2780,972.36,0.124,0.1336,0.757,1803.7,1197.98,23.07,0.0004,-22.87,0.4117,-25.132,-0.0287,1
2238.9,2591.5,1196.57,0.115,0.1727,0.809,1945.92,1520.88,24.73,0.0007,-4.5,0.3598,-17.606,-0.0262,1
1389.4,1672,542.05,0.075,0.1435,0.923,1472.12,1399.32,26.41,0.0003,-23.14,0.2709,-18.806,-0.0257,1
1830.07,1333.5,879.5,0.06,0.1791,0.745,1408.57,1488.85,24.69,0.0003,-1.72,0.3636,-13.689,0.0003,1
1457.23,1495,561.37,0.067,0.1973,0.867,1467.36,1555.34,25.99,0.0002,1.28,0.3394,-16.358,0.0148,1
2047.21,2414.5,567.41,0.107,0.1228,0.708,2000.95,1706.01,26.89,0.0006,-21.01,0.3164,-21.104,0.0059,1
2158.09,2970,1136.1,0.133,0.1276,0.771,2307.59,1793.68,23.38,0.0005,-3.42,0.492,-19.904,-0.0137,1
1741.06,2436.5,379.46,0.107,0.1339,0.578,1869.49,1518.04,27.93,0.0003,-21.32,0.3012,-20.409,-0.0057,1
757.52,810.5,90.77,0.036,0.2836,0.962,796.33,1133.45,23.38,0.0002,-4.47,0.3287,-16.603,0.0306,1
1418.4,1957.5,865.21,0.087,0.193,0.946,1504.11,1473.21,25.3,0.0001,-6.56,0.3373,-18.308,0.0489,1
2059.82,2799,552.22,0.125,0.1229,0.947,1887.38,1519.71,27.13,0.0003,-22.8,0.2659,-20.222,-0.0127,1
2736.85,3530.5,1173.01,0.158,0.1887,0.734,2308.81,1554.31,24.26,0.0017,-6.55,0.3953,-21.2,-0.0101,1
2101.69,3221,867.47,0.144,0.2123,0.837,2314.64,1673.52,26.59,0.0006,-11.54,0.3371,-26.467,-0.0214,1
1312.28,1778.5,1176.33,0.08,0.2058,0.958,1459.76,1390.9,23.96,0.0001,-1.69,0.3959,-13.912,-0.0044,1
3204.71,3680,672.96,0.165,0.1641,0.639,2616.28,1848.64,26.4,0.0002,-10.85,0.352,-18.871,0.0161,1
2175.4,2282,1135.23,0.102,0.1092,0.875,1828.65,1328.44,24.42,0.0001,-10.42,0.3995,-19.955,0.0147,1
1211.62,1878,455.27,0.084,0.1477,0.925,1356.05,1287.87,22.35,0.0005,-15.64,0.4129,-19.865,-0.0158,1
1615.05,2883.5,497.77,0.129,0.1394,0.793,1893.33,1548.6,23.74,0.0003,-13.16,0.331,-20.714,-0.0287,1
2100.57,3476.5,122.28,0.156,0.2143,0.643,2104.49,1584.14,25.81,0.0004,-18.16,0.3015,-20.938,-0.0051,1
2516.49,3767.5,347.49,0.169,0.1116,0.774,2488.08,1792.9,25.61,0.0005,-23.27,0.3356,-20.76,-0.009,1
1576.02,2171.5,994.67,0.097,0.2123,0.947,1631.14,1378.3,26.51,0.0001,-10.03,0.3197,-26.625,0.0172,1
1486.07,2110.5,745.3,0.094,0.1175,0.9,1715.21,1527.82,26.31,0.0004,-15.84,0.3637,-19.256,-0.0069,1
1462.69,1860,469.55,0.083,0.1197,0.813,1457.32,1199.35,27.26,0.0001,-14.6,0.3265,-16.338,0.021,1
1520.77,2183.5,986.61,0.096,0.2219,0.832,1606.75,1428.18,25.59,0.0004,-8.73,0.3103,-24.771,0.0079,1
1223.67,1127,769.38,0.051,0.1714,0.834,1333.95,1334.74,23.15,0.0001,-1.98,0.4139,-16.298,-0.0132,1
1077.73,1403,280.55,0.063,0.2103,1.045,1142.95,1255.71,26.13,0.0003,-7.71,0.3083,-18.593,0.006,1
1914.08,2427.5,923.88,0.108,0.1007,0.729,1857.22,1619.27,25.98,0.0018,-9.69,0.3161,-16.514,-0.05,1
1508.96,733.5,832.31,0.032,0.1433,1.43,1070.42,1417.31,23.27,0.0001,-9.06,0.5703,-14.441,-0.0175,1
1800.67,3124,374.67,0.14,0.1062,0.821,1966.16,1557.34,24.28,0.0003,-12.59,0.3738,-18.163,-0.0192,1
2018.61,2735,1003.31,0.122,0.1254,0.891,1775.59,1245.77,26.49,0.0002,-17.64,0.3072,-17.515,0.0257,1
2034.74,3027,1367.54,0.133,0.1683,0.862,2118.72,1692.31,22.92,0.0013,-2.44,0.4355,-15.962,-0.022,1
2528.09,3388.5,855.17,0.15,0.1708,0.45,2381.86,1796.78,27.41,0.0005,-19.49,0.2835,-22.752,-0.0196,1
2338.51,3365.5,591.11,0.149,0.1495,0.776,2317.6,1646.18,26.48,0.0002,-21.14,0.3139,-22.698,-0.0267,1
1535.95,353.5,117.31,0.016,0.2356,1.034,1054.17,1571.85,23.65,0.0001,7.74,0.5323,-6.166,0.2013,1
2710.15,4032.5,994.19,0.179,0.1354,0.636,2573.72,1570.42,26.47,0.0012,-22.33,0.2951,-23.963,0.0145,1
1494.25,2838,419.05,0.127,0.1253,1.096,1788,1589.31,24.42,0.0002,-8.84,0.3933,-16.226,-0.0188,1
2638.33,3021.5,579.71,0.135,0.1354,0.708,2172.83,1666.38,26.37,0.0003,-21.33,0.294,-21.655,-0.0006,1
915.61,1823.5,222.26,0.081,0.1923,0.661,1229.31,1267.57,24.64,0.0003,-14.31,0.3221,-20.652,-0.0133,1
1727.39,1701.5,1089.63,0.076,0.1409,0.953,1422.42,1357.69,24.24,0.0002,-4.57,0.3934,-15.954,0.0031,1
1985.66,2862.5,655.87,0.128,0.0826,0.445,1918.58,1484.05,26.06,0.0004,-23.02,0.3404,-19.791,0.0063,1
1399.47,1709,144.28,0.076,0.2255,0.818,1468.18,1484.3,26.65,0.0002,-6.53,0.3022,-15.469,-0.0254,1
2031.31,3785,432.85,0.168,0.1319,0.997,2296.82,1735.05,25.45,0.0013,-22.1,0.3703,-21.014,0.0251,1
1695.42,1996,765.48,0.089,0.1507,0.949,1596.62,1538.98,23.96,0.0013,-13.8,0.3326,-18.428,0.0213,1
899.38,621.5,519.45,0.028,0.2108,1.172,856.9,1320.42,23.64,0.0001,-3.46,0.5009,-15.143,-0.0355,1
1933.67,2139,190.28,0.096,0.1187,0.635,1641.54,1329.28,27.05,0.0002,-24.04,0.2733,-21.029,-0.0092,1
1481.18,1798,431.47,0.08,0.1541,0.915,1611.14,1451.03,26.35,0.0002,-21.86,0.3069,-22.419,0.0209,1
3358.7,4277,1286.31,0.191,0.0975,1.253,2842.2,1777.68,23.8,0.0003,-10.15,0.3982,-24.757,0.0238,1
1741.79,1812,596.69,0.08,0.114,0.864,1627.41,1395.18,24.24,0.0015,-14.13,0.3585,-21.244,0.017,1
1396.18,2787.5,148.74,0.124,0.1938,0.829,1794.55,1523.78,24.51,0.0004,-15.42,0.3026,-20.229,0.0022,1
2322.26,2771.5,920.59,0.124,0.0944,0.69,1973.88,1516.62,26.97,0.0003,-22.35,0.2963,-19.714,0.0181,1
2493.28,2928.5,886.44,0.131,0.1392,0.771,2048.8,1631.8,25.8,0.0005,-22.04,0.331,-22.861,0.014,1
2920.87,4461.5,859.29,0.2,0.1219,0.834,2664.84,1785.98,26.93,0.0002,-20.44,0.2752,-22.217,-0.0156,1
1632.95,2503,1035.46,0.112,0.0267,0.927,1836.14,1659.91,25.07,0.0004,-13.86,0.3692,-14.341,0.0175,1
1782.75,3224,714.86,0.142,0.1253,1.031,2062.87,1517.76,25.91,0.0005,-20.64,0.344,-21.754,-0.0026,1
2994.37,3717.5,180.56,0.166,0.1352,0.868,2284.25,1418.68,27.14,0.0001,-20.45,0.2818,-17.143,-0.0207,1
1097.54,1544.5,411.82,0.069,0.18,0.562,1177.15,1141.99,24.79,0.0003,-5.84,0.3207,-19.462,-0.0466,1
2363.85,3422.5,442.03,0.152,0.154,0.689,2263.81,1496.86,26.34,0.0002,-18.94,0.339,-21.941,0.014,1
1348.72,471.5,577.08,0.021,0.1354,1.576,1647.67,1723.99,23,0.0002,-8.97,0.4058,-18.221,0.0026,1
2962.05,4000,558.12,0.178,0.1609,0.816,2651.81,1794.32,26.15,0.0006,-18.45,0.286,-22.452,0.0089,1
985.61,864.5,194.43,0.039,0.1847,0.863,932.34,1050.89,24.93,0,-7.12,0.2823,-17.945,-0.0013,1
1305.96,1527.5,520.1,0.068,0.2627,0.762,1350.52,1444.76,25.75,0.0002,-2.19,0.2694,-19.151,-0.0051,1
1952.34,2510,689.38,0.112,0.1273,0.921,1871.37,1571.93,26.72,0.0008,-27.06,0.2865,-21.597,-0.0026,1
2602.75,3269.5,219.19,0.146,0.1618,1.002,2305.59,1780.04,25.48,0.0007,-21.1,0.3325,-20.22,0.0034,1
1586.84,1747.5,732.62,0.078,0.157,0.778,1615.57,1649.87,25.25,0.0003,-1.83,0.3699,-14.427,0.0003,1
969.1,1092.5,776.53,0.049,0.1529,0.593,1126.25,1345.31,25.22,0.0001,-5.44,0.2922,-13.699,0.0087,1
1588.34,2149.5,577.04,0.095,0.1366,1.036,1913.8,1665.43,26.05,0.0004,-10.21,0.3344,-14.895,0.0001,1
1589.59,1821.5,913.43,0.082,0.1576,0.773,1482.01,1426.47,24.37,0.0001,-3.72,0.3947,-15.954,-0.004,1
2211.69,3636.5,1298.07,0.161,0.0795,0.986,2293.55,1480.85,25.11,0.0017,-17.39,0.3818,-20.194,0.0044,1
1750.42,2032.5,649.5,0.091,0.1175,0.977,1730.54,1394.99,23.82,0.0012,-2.76,0.4286,-17.242,0.0078,1
1972.2,2723.5,703.87,0.121,0.1482,0.904,1873.55,1364.35,26.59,0.0006,-19.82,0.2873,-20.617,-0.0163,1
1733.71,2467.5,321.55,0.11,0.175,0.896,1907.06,1594.31,25.76,0.0006,-1.92,0.349,-18.45,-0.0083,1
1699.29,2819,680.02,0.126,0.1772,0.622,1953.76,1595.97,24.57,0.0002,-3.87,0.4157,-17.348,-0.0057,1
1867.68,3119.5,548.72,0.138,0.1372,0.769,2044.98,1508.43,27.04,0.0006,-25.11,0.3387,-19.941,-0.0081,1
1818.42,1625.5,914.09,0.073,0.1537,0.803,1525.48,1510.12,24.53,0.0001,-2.95,0.3615,-15.126,-0.0004,1
996.73,1145,616.9,0.051,0.1581,0.858,1093.72,1322.56,22.97,0.0001,-4.13,0.4344,-11.085,-0.0148,1
3630.33,4735,1196.44,0.21,0.0865,0.486,2734.6,1595.38,23.61,0.0006,-16.53,0.4507,-25.152,0.0084,1
2433.81,2798,1186.92,0.125,0.1357,0.753,2244.4,1722.75,27.23,0.0004,-8.12,0.3485,-20.372,0.0049,1
2323.97,3169.5,882.94,0.142,0.1187,0.902,2059.17,1520.4,26.68,0.0002,-22.15,0.3064,-21.519,-0.0144,1
3037.06,3962,1117.46,0.176,0.0685,0.819,2531.07,1667.73,23.25,0.001,-15.19,0.4889,-20.535,-0.0073,1
2026.27,2192,737.31,0.098,0.1163,0.816,1707.08,1386.86,27.02,0.0002,-21.57,0.3012,-23.312,-0.0068,1
3165.54,4013,811.51,0.18,0.1637,0.712,2395.66,1528.4,27.05,0.0001,-21.25,0.2734,-20.636,0.0021,1
1172.5,1554.5,483.41,0.069,0.1298,0.862,1264.29,1438.73,25.94,0.0004,-16.68,0.3897,-17.01,0.0048,1
1257.47,536.5,769.34,0.024,0.1336,1.18,1126.6,1621.94,24.96,0.0001,-5.67,0.3819,-13.481,-0.138,1
1834.39,2222.5,480.8,0.099,0.1145,0.991,1727.88,1512.94,27.53,0.0002,-20.77,0.2885,-20.877,0,1
1497.19,1371.5,529.91,0.061,0.152,1.129,1566.05,1696.59,23.39,0.0002,-1.07,0.4998,-14.11,-0.0115,1
1339.47,1808,608.67,0.081,0.1862,0.853,1465.08,1544.96,25.21,0.0002,-0.17,0.4248,-14.392,0.0018,1
1392.65,1457.5,672.2,0.065,0.1946,0.886,1476.65,1666.31,24.32,0.0003,-0.6,0.4089,-14.786,0.0145,1
1698.51,2070.5,1105.7,0.093,0.0921,1.142,1744.96,1387.18,23.45,0.0004,-5.51,0.3838,-18.155,0.0145,1
1588.95,2246.5,754.79,0.1,0.0707,0.841,1673.69,1428.78,23.32,0.0002,-7.91,0.4476,-19.578,-0.0377,1
3049.8,3952,765.49,0.177,0.098,0.898,2494.24,1679.52,26.88,0.0002,-21.86,0.2949,-22.729,-0.0013,1
919.7,910.5,452.06,0.041,0.1768,0.826,1071.26,1392.61,22.27,0.0001,-1.09,0.4402,-11.183,0.0056,1
1468.69,1936,1207.98,0.086,0.1512,0.881,1539.48,1388.74,23.37,0.0002,-5.21,0.4125,-16.572,0.0112,1
1627.49,2148,539.91,0.096,0.1441,0.925,1727.26,1466.23,25.06,0.0009,-11.57,0.3441,-18.261,0.0167,1
1947.48,2435,828.8,0.109,0.1727,0.825,1852.11,1437.85,26.26,0.0004,-15.37,0.3049,-22.218,0.0053,1
2160.66,3218,725.75,0.144,0.0993,0.747,2183.35,1623.89,26.36,0.0004,-23.61,0.3232,-20.126,-0.0187,1
1637.59,1394,201.84,0.062,0.1124,0.896,1764.22,1923.56,25.79,0.0014,-0.73,0.4754,-15.227,-0.016,1
1744.56,1485,681.74,0.067,0.1316,0.99,1719.52,1829.13,25.12,0.0003,-4.02,0.3799,-17.669,0.0249,1
1411.47,2324,308.05,0.104,0.1296,0.861,1648.03,1483.85,26.37,0.0005,-18.66,0.3069,-21.7,-0.0232,1
1466.18,1465.5,751.85,0.066,0.2062,0.906,1503.48,1628.25,25.78,0.0002,-6.88,0.3545,-16.236,0.0142,1
1283.91,1604.5,221.21,0.072,0.1311,0.894,1441.68,1490.27,24.59,0.0001,-8.91,0.3311,-16.109,0.0133,1
1088.09,1388,363.4,0.062,0.0802,0.588,1187.18,1214.16,22.29,0.0001,-6.8,0.4633,-14.074,0.0089,1
1152.55,824,485.31,0.037,0.1386,1.538,1596.44,1887.32,22.49,0.0003,-3.51,0.5295,-16.12,-0.0205,1
1667.32,2070,109.38,0.093,0.1476,0.938,1813.95,1880.69,22.73,0.0005,-2.81,0.4103,-14.975,-0.002,1
1035.64,732.5,123.5,0.033,0.1477,0.813,1101.5,1532.5,22.32,0,1.58,0.4395,-15.072,0.0783,1
2096.58,2474.5,132.29,0.111,0.1329,0.851,1871.35,1520.77,26.53,0.0003,-19.35,0.2537,-19.45,-0.0128,1
2807.32,4296,1015.54,0.192,0.161,0.834,2685.3,1759.48,26.53,0.0003,-18.86,0.3052,-24.021,-0.0176,1
1516.69,1148.5,264.59,0.052,0.1397,1.54,1646.85,2049.8,21.96,0.0001,0.55,0.5592,-16.164,-0.0057,1
2002.6,2759.5,309.45,0.124,0.1007,0.793,1928.29,1644.81,26.13,0.0002,-14.99,0.3088,-21.606,-0.0067,1
1767.73,2349,891.76,0.105,0.1222,0.678,1853.3,1696.26,25.13,0.0004,-5.76,0.3776,-17.015,0.0398,1
1293.75,1628.5,188.28,0.072,0.1323,0.754,1411.7,1476.19,26.39,0.0005,-11.19,0.2923,-16.586,-0.0079,1
2218.3,3636,789.06,0.163,0.1864,0.824,2368.64,1639.52,25.46,0.0001,-8.8,0.3034,-26.326,-0.026,1
2963.08,4498.5,282.55,0.201,0.1477,0.682,2641.43,1617.15,26.39,0.0002,-17.5,0.2768,-19.347,-0.0022,1
2164.9,3076.5,1126.67,0.137,0.2114,0.88,2212.18,1620.03,26.83,0.0005,-8.63,0.3003,-27.425,-0.0258,1
2695.84,4246.5,554.92,0.19,0.1288,0.804,2651.67,1736.11,26.6,0.0001,-18.08,0.2849,-22.855,0.0003,1
1227.11,1634,223.31,0.073,0.1547,0.824,1359.13,1291.85,24.68,0.0007,-21.11,0.2815,-21.274,0.0175,1
1704.3,1236,568.13,0.055,0.0621,0.983,1536.08,1571.19,24.18,0.0004,-10.14,0.4389,-16.916,0.0245,1
1207.79,1232.5,112.71,0.055,0.1006,0.975,1249.21,1458.31,22.56,0.0001,-2.19,0.4166,-12.507,-0.001,1
1649.86,2073,1146.55,0.093,0.166,0.745,1694.26,1582,22.91,0.0001,-2.82,0.4516,-13.326,-0.0172,1
1501.94,150,975.74,0.007,0.078,1.356,990.98,1545.97,21.26,0,-12.94,0.7252,-16.7,-0.0133,1
863.42,949,268.08,0.042,0.1917,0.809,919.06,1038.72,24.94,0.0001,-4.65,0.3785,-16.425,0.0368,1
2819.89,2596,1197.24,0.116,0.1856,0.877,2219.51,1689.55,25.09,0.0001,-2.07,0.2841,-20.599,-0.0441,1
2746.57,4612,340.23,0.206,0.0825,0.771,2758.36,1831.02,25.38,0.0006,-26.96,0.3255,-21.822,-0.003,1
696.9,459.5,124.15,0.02,0.24,1.039,658.03,1003.78,23.62,0,3.52,0.353,-17.99,-0.0835,1
1051.53,1228,870.74,0.054,0.1843,0.871,1212.94,1312.43,22.89,0.002,-3.72,0.4289,-12.544,0.0182,1
1909.05,2326,910.79,0.104,0.2485,0.815,1811.48,1565.15,25.36,0.0004,-5.45,0.3423,-16.413,-0.054,1
2645.2,2761.5,837.62,0.123,0.0802,1.156,2537.76,1980.18,25.1,0.0006,-11.23,0.4325,-18.018,-0.0551,1
2653.61,3703.5,917.18,0.166,0.1157,0.618,2424.18,1663.01,25.79,0.0002,-20.03,0.318,-23.365,-0.002,1
1744.95,2563.5,431.41,0.114,0.131,0.782,1938.96,1652.07,25.93,0.0008,-23.43,0.3287,-23.076,-0.0056,1
2129.01,2848,562.47,0.127,0.1671,0.756,2152.9,1556.82,28.21,0.0001,-18.56,0.2629,-22.019,-0.0131,1
1163.61,1260,202.66,0.056,0.1422,0.792,1272.85,1428.16,25.86,0.0001,-5.26,0.2981,-15.36,-0.0381,1
999.33,1484.5,173.3,0.066,0.2243,0.978,1169.37,1282.26,24.29,0.0002,-9.73,0.3348,-20.499,0.0143,1
1459.32,1548.5,418.94,0.069,0.1655,1.047,1425.79,1391.16,28.02,0,-11.85,0.323,-15.103,0.0008,1
2394.45,3718.5,455.05,0.166,0.0995,0.892,2366.9,1748.64,25.6,0.0012,-21.93,0.3541,-20.063,0.033,1
1792.79,2720,707.97,0.122,0.2494,0.822,1780.5,1420.12,27.01,0.0002,-10.48,0.2797,-27.083,0.0029,1
1990.69,3027.5,763.52,0.136,0.1256,0.897,2046.34,1611.39,25.32,0.0003,-19.01,0.3286,-21.456,-0.0047,1
1109.62,515,769.09,0.023,0.2016,1.207,890.01,1258.64,23.61,0.0003,-2.27,0.4718,-20.114,0.0363,1
1335.87,1441.5,554.67,0.065,0.1543,0.837,1444.38,1477.9,22.92,0.0001,-3.89,0.4094,-10.735,0.0263,1
1514.62,3385,1303.69,0.15,0.0977,0.791,1971.37,1389.68,26.76,0.0002,-17.78,0.378,-18.801,0.0111,1
1883.13,2723,506.11,0.122,0.1084,0.854,1982.58,1769.62,25.22,0.0003,-13.24,0.3262,-20.698,-0.0096,1
2774.73,4589,639.2,0.205,0.1091,0.702,2684.4,1775.59,25.75,0.0006,-24.27,0.3035,-21.717,0.002,1
1367,1867.5,779.4,0.083,0.1951,0.666,1487.03,1335.26,26.4,0.0002,-6.01,0.338,-16.392,-0.01,1
2340.78,3090,340.85,0.138,0.1207,1.009,2096.63,1478.49,26.73,0.0001,-20.52,0.3021,-19.951,-0.0137,1
2036.14,2307.5,713.83,0.101,0.1654,0.85,1812.1,1463,27.49,0.0002,-18.79,0.2945,-20.711,-0.0145,1
2976.7,4097,615.14,0.183,0.1257,0.765,2565.86,1678.16,26.72,0.0002,-21.55,0.2931,-23.029,-0.0161,1
1722.43,2093.5,360.12,0.094,0.1074,0.792,1697.68,1446.16,28.58,0.0003,-15.57,0.2503,-19.295,0.0087,1
